CRASH DATE,CRASH TIME,ZIP CODE,LATITUDE,LONGITUDE,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,YearMonth,CONTRIBUTING FACTOR VEHICLE 1_Aggressive Driving/Road Rage,CONTRIBUTING FACTOR VEHICLE 1_Alcohol Involvement,CONTRIBUTING FACTOR VEHICLE 1_Backing Unsafely,CONTRIBUTING FACTOR VEHICLE 1_Brakes Defective,CONTRIBUTING FACTOR VEHICLE 1_Cell Phone (hand-Held),CONTRIBUTING FACTOR VEHICLE 1_Driver Inattention/Distraction,CONTRIBUTING FACTOR VEHICLE 1_Driver Inexperience,CONTRIBUTING FACTOR VEHICLE 1_Drugs (illegal),CONTRIBUTING FACTOR VEHICLE 1_Failure to Yield Right-of-Way,CONTRIBUTING FACTOR VEHICLE 1_Fatigued/Drowsy,CONTRIBUTING FACTOR VEHICLE 1_Following Too Closely,CONTRIBUTING FACTOR VEHICLE 1_Glare,CONTRIBUTING FACTOR VEHICLE 1_Illnes,CONTRIBUTING FACTOR VEHICLE 1_Lost Consciousness,CONTRIBUTING FACTOR VEHICLE 1_Obstruction/Debris,CONTRIBUTING FACTOR VEHICLE 1_Other Vehicular,CONTRIBUTING FACTOR VEHICLE 1_Passenger Distraction,CONTRIBUTING FACTOR VEHICLE 1_Passing Too Closely,CONTRIBUTING FACTOR VEHICLE 1_Passing or Lane Usage Improper,CONTRIBUTING FACTOR VEHICLE 1_Pavement Slippery,CONTRIBUTING FACTOR VEHICLE 1_Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,CONTRIBUTING FACTOR VEHICLE 1_Reaction to Uninvolved Vehicle,CONTRIBUTING FACTOR VEHICLE 1_Tire Failure/Inadequate,CONTRIBUTING FACTOR VEHICLE 1_Traffic Control Disregarded,CONTRIBUTING FACTOR VEHICLE 1_Turning Improperly,CONTRIBUTING FACTOR VEHICLE 1_Unsafe Lane Changing,CONTRIBUTING FACTOR VEHICLE 1_Unsafe Speed,CONTRIBUTING FACTOR VEHICLE 1_Unspecified,CONTRIBUTING FACTOR VEHICLE 1_View Obstructed/Limited,CONTRIBUTING FACTOR VEHICLE 2_Driver Inattention/Distraction,CONTRIBUTING FACTOR VEHICLE 2_Driver Inexperience,CONTRIBUTING FACTOR VEHICLE 2_Failure to Yield Right-of-Way,CONTRIBUTING FACTOR VEHICLE 2_Following Too Closely,CONTRIBUTING FACTOR VEHICLE 2_Glare,CONTRIBUTING FACTOR VEHICLE 2_Lost Consciousness,CONTRIBUTING FACTOR VEHICLE 2_Other Vehicular,CONTRIBUTING FACTOR VEHICLE 2_Traffic Control Disregarded,CONTRIBUTING FACTOR VEHICLE 2_Turning Improperly,CONTRIBUTING FACTOR VEHICLE 2_Unsafe Lane Changing,CONTRIBUTING FACTOR VEHICLE 2_Unsafe Speed,CONTRIBUTING FACTOR VEHICLE 2_Unspecified,CONTRIBUTING FACTOR VEHICLE 2_View Obstructed/Limited,CONTRIBUTING FACTOR VEHICLE 3_Other Vehicular,CONTRIBUTING FACTOR VEHICLE 3_Unspecified,VEHICLE TYPE CODE 1_AMBULENCE,VEHICLE TYPE CODE 1_Bike,VEHICLE TYPE CODE 1_Box Truck,VEHICLE TYPE CODE 1_Bus,VEHICLE TYPE CODE 1_Convertible,VEHICLE TYPE CODE 1_Dump,VEHICLE TYPE CODE 1_E-Scooter,VEHICLE TYPE CODE 1_Moped,VEHICLE TYPE CODE 1_Motorcycle,VEHICLE TYPE CODE 1_Pick-up Truck,VEHICLE TYPE CODE 1_Sedan,VEHICLE TYPE CODE 1_Station Wagon/Sport Utility Vehicle,VEHICLE TYPE CODE 1_Taxi,VEHICLE TYPE CODE 1_Van,VEHICLE TYPE CODE 2_Ambulance,VEHICLE TYPE CODE 2_Bike,VEHICLE TYPE CODE 2_Bus,VEHICLE TYPE CODE 2_Convertible,VEHICLE TYPE CODE 2_E-Scooter,VEHICLE TYPE CODE 2_Motorcycle,VEHICLE TYPE CODE 2_Pick-up Truck,VEHICLE TYPE CODE 2_Sedan,VEHICLE TYPE CODE 2_Station Wagon/Sport Utility Vehicle,VEHICLE TYPE CODE 2_Taxi,VEHICLE TYPE CODE 2_Truck,VEHICLE TYPE CODE 2_Van,VEHICLE TYPE CODE 3_Bus,VEHICLE TYPE CODE 3_Sedan,VEHICLE TYPE CODE 3_Station Wagon/Sport Utility Vehicle,VEHICLE TYPE CODE 3_Taxi,VEHICLE TYPE CODE 3_Van,VEHICLE TYPE CODE 4_Bus,VEHICLE TYPE CODE 4_Pick-up Truck,VEHICLE TYPE CODE 4_Sedan,VEHICLE TYPE CODE 4_Station Wagon/Sport Utility Vehicle,VEHICLE TYPE CODE 4_Truck,BOROUGH_BRONX,BOROUGH_BROOKLYN,BOROUGH_MANHATTAN,BOROUGH_QUEENS,BOROUGH_STATEN ISLAND,VEHICLE TYPE CODE 5_Sedan,VEHICLE TYPE CODE 5_Station Wagon/Sport Utility Vehicle,VEHICLE TYPE CODE 5_Van
2020-06-23,17:00:00,11420.0,40.66614,-73.82326,NORTH CONDUIT AVENUE,118 STREET,,7,0,0,0,0,0,7,0,2020-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020-06-23,18:09:00,11385.0,40.70399,-73.85589,WOODHAVEN BOULEVARD,82 AVENUE,,4,0,0,0,0,0,4,0,2020-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020-06-23,05:24:00,11234.0,40.628166,-73.92787,UTICA AVENUE,AVENUE J,,8,0,0,0,0,0,8,0,2020-06,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-06-22,11:00:00,11207.0,40.672844,-73.88943,PITKIN AVENUE,HENDRIX STREET,,6,0,0,0,0,0,6,0,2020-06,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-06-22,12:06:00,11213.0,40.668648,-73.92835,ROCHESTER AVENUE,EASTERN PARKWAY,,4,0,0,0,0,0,4,0,2020-06,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-06-21,13:05:00,10453.0,40.85018,-73.91059,JEROME AVENUE,EAST 177 STREET,,4,0,0,0,0,0,4,0,2020-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2020-06-20,02:30:00,11411.0,40.696217,-73.7436,SPRINGFIELD BOULEVARD,LINDEN BOULEVARD,,4,0,0,0,0,0,4,0,2020-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020-06-20,13:11:00,11238.0,40.68029,-73.96056,,,996 ATLANTIC AVENUE,4,0,0,0,0,0,4,0,2020-06,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2020-06-19,07:57:00,10468.0,40.862747,-73.90494,UNIVERSITY AVENUE,WEST FORDHAM ROAD,,4,0,0,0,0,0,4,0,2020-06,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2020-06-18,07:10:00,11203.0,40.65035,-73.92633,SNYDER AVENUE,EAST 54 STREET,,5,0,0,0,0,0,5,0,2020-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-06-17,15:05:00,11216.0,40.670124,-73.95528,EASTERN PARKWAY,BEDFORD AVENUE,,4,0,0,0,0,0,4,0,2020-06,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-06-17,05:50:00,11236.0,40.647045,-73.91358,,,856 REMSEN AVENUE,4,0,0,0,0,0,4,0,2020-06,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2020-06-16,19:09:00,10469.0,40.87911,-73.84325,EAST 222 STREET,BOSTON ROAD,,4,0,0,0,0,0,4,0,2020-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
2020-06-16,10:40:00,11413.0,40.676117,-73.74046,MERRICK BOULEVARD,230 STREET,,4,0,0,0,0,0,4,0,2020-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020-06-15,19:50:00,10306.0,40.57437,-74.10584,HYLAN BOULEVARD,BANCROFT AVENUE,,5,0,0,0,0,0,5,0,2020-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2020-06-14,20:29:00,10301.0,40.63773,-74.07531,VICTORY BOULEVARD,MINTHORNE STREET,,9,0,0,0,0,0,9,0,2020-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2020-06-13,08:04:00,10454.0,40.80715,-73.90821,SOUTHERN BOULEVARD,EAST 142 STREET,,4,0,0,0,0,0,4,0,2020-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2020-06-13,14:30:00,11236.0,40.64433,-73.919914,RALPH AVENUE,CANARSIE LANE,,6,0,0,0,0,0,6,0,2020-06,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-06-13,18:20:00,11209.0,40.62828,-74.037926,82 STREET,NARROWS AVENUE,,4,0,0,0,0,0,4,0,2020-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-06-12,13:55:00,10040.0,40.85715,-73.92741,FORT GEORGE AVENUE,AUDUBON AVENUE,,4,0,0,0,0,0,4,0,2020-06,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020-06-11,00:00:00,10458.0,40.859875,-73.89323,WEBSTER AVENUE,EAST 188 STREET,,4,0,0,0,0,0,4,0,2020-06,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2020-06-10,15:45:00,11434.0,40.65616,-73.76736,ROCKAWAY BOULEVARD,BREWER BOULEVARD,,4,0,0,0,0,0,4,0,2020-06,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020-06-09,19:20:00,10035.0,40.803425,-73.93309,EAST 126 STREET,2 AVENUE,,4,0,0,0,0,0,4,0,2020-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020-06-09,20:00:00,11207.0,40.672607,-73.89992,GLENMORE AVENUE,WILLIAMS AVENUE,,7,0,0,0,0,0,7,0,2020-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-06-09,10:04:00,10469.0,40.873657,-73.85473,,,1119 EAST GUN HILL ROAD,5,0,0,0,0,0,5,0,2020-06,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2020-06-08,06:15:00,11435.0,40.70887,-73.81871,QUEENS BOULEVARD,84 DRIVE,,5,0,0,0,0,0,5,0,2020-06,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020-06-07,20:15:00,11236.0,40.650402,-73.912285,,,743 EAST 94 STREET,5,0,0,0,0,0,5,0,2020-06,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2020-06-06,21:10:00,10310.0,40.62782,-74.12126,FOREST AVENUE,CLOVE ROAD,,5,0,0,0,0,0,5,0,2020-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2020-06-06,10:26:00,11694.0,40.58301,-73.82607,ROCKAWAY BEACH BOULEVARD,BEACH 105 STREET,,4,0,0,0,0,0,4,0,2020-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020-06-05,00:00:00,10457.0,40.847485,-73.90553,EAST 176 STREET,TOPPING AVENUE,,4,0,0,0,0,0,4,0,2020-06,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2020-06-04,20:50:00,11434.0,40.678616,-73.78424,LAKEVIEW BOULEVARD EAST,121 AVENUE,,5,0,0,0,0,0,5,0,2020-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020-06-03,19:59:00,11436.0,40.677372,-73.79233,147 STREET,120 AVENUE,,4,0,0,0,0,0,4,0,2020-06,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020-06-02,21:35:00,11233.0,40.67265,-73.91963,PROSPECT PLACE,HOWARD AVENUE,,4,0,0,0,0,0,4,0,2020-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-05-31,00:17:00,10457.0,40.83648,-73.897736,CLAREMONT PARKWAY,CROTONA AVENUE,,6,0,1,0,0,0,5,0,2020-05,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2020-05-30,04:30:00,11207.0,40.675533,-73.90148,,,2511 ATLANTIC AVENUE,5,0,0,0,0,0,5,0,2020-05,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-05-28,19:00:00,10466.0,40.892128,-73.84719,BRUNER AVENUE,EDENWALD AVENUE,,4,0,0,0,0,0,4,0,2020-05,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2020-05-25,20:14:00,11226.0,40.641758,-73.95686,,,1161 FLATBUSH AVENUE,7,0,0,0,0,0,7,0,2020-05,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-05-24,04:50:00,11433.0,40.705425,-73.78258,LIBERTY AVENUE,177 STREET,,4,0,0,0,0,0,4,0,2020-05,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020-05-23,07:35:00,10075.0,40.77428,-73.957306,3 AVENUE,EAST 79 STREET,,4,0,0,0,0,0,4,0,2020-05,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020-05-22,19:30:00,11417.0,40.67172,-73.850975,NORTH CONDUIT AVENUE,LINDEN BOULEVARD,,4,0,0,0,0,0,4,0,2020-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2020-05-20,16:00:00,10032.0,40.841713,-73.93558,EDGECOMBE AVENUE,AMSTERDAM AVENUE,,4,0,0,0,0,0,4,0,2020-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2020-05-20,17:48:00,10010.0,40.74277,-73.9866,EAST 26 STREET,MADISON AVENUE,,4,0,0,0,0,0,4,0,2020-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020-05-19,19:45:00,10468.0,40.869453,-73.89915,,,2745 RESERVOIR AVENUE,5,0,0,0,0,0,5,0,2020-05,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
2020-05-19,19:13:00,11210.0,40.63447,-73.94012,EAST 38 STREET,GLENWOOD ROAD,,4,0,0,0,0,0,4,0,2020-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2020-05-19,19:30:00,11102.0,40.77054,-73.93205,30 ROAD,12 STREET,,4,0,0,0,0,0,4,0,2020-05,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
